GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US471570067001,471570067001,"Block Group 1, Census Tract 67, Shelby County, Tennessee",211,77,68,54,0,12,17,21,11,15,9,14,19,29,0,12,34,40,0,12,0,12,26,30,27,25,0,12,0,12,0,12,0,12
1500000US471570067002,471570067002,"Block Group 2, Census Tract 67, Shelby County, Tennessee",366,114,121,87,34,44,99,58,45,40,38,37,11,19,0,12,10,16,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12
1500000US471570067003,471570067003,"Block Group 3, Census Tract 67, Shelby County, Tennessee",354,88,100,72,57,55,31,27,11,18,34,33,0,12,9,15,39,43,49,48,11,18,0,12,13,22,0,12,0,12,0,12,0,12
1500000US471570067004,471570067004,"Block Group 4, Census Tract 67, Shelby County, Tennessee",258,92,64,54,20,23,54,44,15,17,71,62,0,12,0,12,0,12,0,12,26,42,8,13,0,12,0,12,0,12,0,12,0,12
1500000US471570068001,471570068001,"Block Group 1, Census Tract 68, Shelby County, Tennessee",199,54,33,27,51,38,13,14,10,11,25,22,10,11,30,37,7,10,5,8,11,15,0,12,4,9,0,12,0,12,0,12,0,12
1500000US471570068002,471570068002,"Block Group 2, Census Tract 68, Shelby County, Tennessee",348,95,148,76,21,18,27,38,41,39,26,33,24,36,21,35,10,11,0,12,0,12,3,6,16,19,11,16,0,12,0,12,0,12
1500000US471570068003,471570068003,"Block Group 3, Census Tract 68, Shelby County, Tennessee",352,63,99,56,94,54,46,36,19,30,50,29,11,12,0,12,0,12,0,12,6,10,0,12,17,16,0,12,7,12,3,6,0,12
1500000US471570069001,471570069001,"Block Group 1, Census Tract 69, Shelby County, Tennessee",517,102,92,63,23,23,32,40,52,57,82,67,7,12,19,21,53,51,36,41,19,22,54,39,21,25,0,12,11,18,16,19,0,12
1500000US471570069002,471570069002,"Block Group 2, Census Tract 69, Shelby County, Tennessee",255,80,88,63,56,42,21,20,33,41,17,19,0,12,8,13,0,12,0,12,7,11,6,11,19,22,0,12,0,12,0,12,0,12
1500000US471570069003,471570069003,"Block Group 3, Census Tract 69, Shelby County, Tennessee",322,85,54,45,41,28,55,43,18,18,7,12,42,49,9,14,20,18,7,11,27,33,34,47,0,12,8,12,0,12,0,12,0,12
1500000US471570070001,471570070001,"Block Group 1, Census Tract 70, Shelby County, Tennessee",656,89,124,69,82,43,35,44,65,49,44,35,69,52,65,52,7,12,27,31,60,51,21,22,57,38,0,12,0,12,0,12,0,12
1500000US471570070002,471570070002,"Block Group 2, Census Tract 70, Shelby County, Tennessee",384,69,37,31,18,21,13,20,15,16,44,36,16,18,12,20,38,35,8,12,59,38,45,41,48,43,23,27,0,12,8,13,0,12
1500000US471570070003,471570070003,"Block Group 3, Census Tract 70, Shelby County, Tennessee",270,61,60,43,47,39,26,28,35,27,50,39,14,22,12,20,6,10,0,12,13,20,0,12,7,11,0,12,0,12,0,12,0,12
1500000US471570071001,471570071001,"Block Group 1, Census Tract 71, Shelby County, Tennessee",468,64,6,9,22,19,0,12,7,11,19,18,30,35,0,12,14,18,0,12,53,27,25,19,63,52,23,22,24,24,17,20,165,45
1500000US471570071002,471570071002,"Block Group 2, Census Tract 71, Shelby County, Tennessee",527,77,34,35,155,72,36,35,18,24,22,25,57,49,21,20,9,15,9,13,71,50,30,25,25,21,34,32,0,12,0,12,6,11
1500000US471570072001,471570072001,"Block Group 1, Census Tract 72, Shelby County, Tennessee",637,99,12,18,38,41,8,14,0,12,55,45,38,31,56,41,20,22,12,19,104,64,52,30,81,59,60,40,44,31,24,24,33,31
1500000US471570072002,471570072002,"Block Group 2, Census Tract 72, Shelby County, Tennessee",572,82,26,28,32,29,16,19,0,12,0,12,10,15,19,25,53,34,31,30,104,67,42,38,77,43,85,54,27,30,9,14,41,30
1500000US471570073001,471570073001,"Block Group 1, Census Tract 73, Shelby County, Tennessee",580,91,84,48,131,75,20,22,49,43,31,28,28,24,0,12,0,12,9,14,35,29,43,52,56,36,46,57,17,24,0,12,31,25
1500000US471570073002,471570073002,"Block Group 2, Census Tract 73, Shelby County, Tennessee",407,98,132,77,63,41,9,14,103,67,0,12,12,18,20,22,9,16,20,18,0,12,0,12,29,22,10,16,0,12,0,12,0,12
1500000US471570073003,471570073003,"Block Group 3, Census Tract 73, Shelby County, Tennessee",487,111,96,69,34,42,77,59,72,57,10,16,18,20,46,43,0,12,0,12,30,35,0,12,11,17,8,12,16,19,8,14,61,56
1500000US471570074001,471570074001,"Block Group 1, Census Tract 74, Shelby County, Tennessee",683,106,99,64,57,47,65,64,77,48,21,19,50,51,23,27,47,43,60,42,59,42,42,31,62,41,0,12,8,12,7,13,6,10
1500000US471570074002,471570074002,"Block Group 2, Census Tract 74, Shelby County, Tennessee",650,101,46,33,16,24,51,32,83,55,11,18,48,49,102,77,21,19,16,20,44,30,48,33,68,40,34,23,27,21,0,12,35,24
1500000US471570075001,471570075001,"Block Group 1, Census Tract 75, Shelby County, Tennessee",146,43,8,9,32,23,29,25,11,12,13,20,13,17,4,6,6,9,17,21,4,6,0,12,9,13,0,12,0,12,0,12,0,12
1500000US471570075002,471570075002,"Block Group 2, Census Tract 75, Shelby County, Tennessee",339,58,12,15,43,36,33,30,63,37,34,39,0,12,3,5,53,42,33,40,27,21,17,13,9,9,3,5,0,12,9,14,0,12
1500000US471570078101,471570078101,"Block Group 1, Census Tract 78.10, Shelby County, Tennessee",196,72,84,59,18,22,19,19,0,12,0,12,13,10,0,12,7,11,29,32,0,12,26,36,0,12,0,12,0,12,0,12,0,12
1500000US471570078102,471570078102,"Block Group 2, Census Tract 78.10, Shelby County, Tennessee",435,86,53,48,73,56,72,41,0,12,9,14,86,46,25,27,22,36,21,25,0,12,40,40,19,24,15,23,0,12,0,12,0,12
1500000US471570078103,471570078103,"Block Group 3, Census Tract 78.10, Shelby County, Tennessee",396,83,108,53,44,41,66,39,43,35,14,16,0,12,11,17,56,44,0,12,19,30,35,38,0,12,0,12,0,12,0,12,0,12
1500000US471570078211,471570078211,"Block Group 1, Census Tract 78.21, Shelby County, Tennessee",336,145,49,63,141,114,66,57,0,12,10,16,7,12,14,24,0,12,0,12,49,67,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570078212,471570078212,"Block Group 2, Census Tract 78.21, Shelby County, Tennessee",286,116,93,92,93,110,39,37,0,12,0,12,14,23,14,25,15,24,0,12,18,19,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570078213,471570078213,"Block Group 3, Census Tract 78.21, Shelby County, Tennessee",386,133,203,114,26,34,56,68,0,12,0,12,13,27,29,47,0,12,38,40,0,12,0,12,21,38,0,12,0,12,0,12,0,12
1500000US471570078214,471570078214,"Block Group 4, Census Tract 78.21, Shelby County, Tennessee",680,192,85,71,18,28,20,25,125,116,48,50,35,35,0,12,0,12,31,42,45,33,83,77,70,83,100,94,20,34,0,12,0,12
1500000US471570078215,471570078215,"Block Group 5, Census Tract 78.21, Shelby County, Tennessee",669,203,310,150,0,12,51,62,83,85,18,29,15,25,60,75,48,75,0,12,27,45,40,48,0,12,17,28,0,12,0,12,0,12
1500000US471570078221,471570078221,"Block Group 1, Census Tract 78.22, Shelby County, Tennessee",701,58,131,66,61,39,117,62,40,32,62,35,113,71,12,15,9,10,16,14,28,31,52,43,17,19,21,32,8,10,14,16,0,12
1500000US471570079001,471570079001,"Block Group 1, Census Tract 79, Shelby County, Tennessee",462,160,45,43,5,11,80,69,94,102,12,20,69,82,12,18,19,32,30,50,0,12,16,26,53,46,27,41,0,12,0,12,0,12
1500000US471570079002,471570079002,"Block Group 2, Census Tract 79, Shelby County, Tennessee",389,113,122,83,0,12,13,24,41,44,28,43,33,48,38,63,39,43,18,30,11,21,37,44,0,12,9,15,0,12,0,12,0,12
1500000US471570079003,471570079003,"Block Group 3, Census Tract 79, Shelby County, Tennessee",334,96,34,33,21,34,75,55,9,15,0,12,45,54,82,49,21,33,0,12,17,27,17,26,0,12,0,12,13,22,0,12,0,12
1500000US471570079004,471570079004,"Block Group 4, Census Tract 79, Shelby County, Tennessee",579,176,124,94,153,108,13,22,91,84,44,49,0,12,67,84,20,30,22,34,0,12,23,29,0,12,0,12,22,36,0,12,0,12
1500000US471570079005,471570079005,"Block Group 5, Census Tract 79, Shelby County, Tennessee",421,119,40,51,61,69,0,12,47,51,18,30,26,30,20,31,0,12,35,29,82,72,66,54,8,14,0,12,18,29,0,12,0,12
1500000US471570080001,471570080001,"Block Group 1, Census Tract 80, Shelby County, Tennessee",773,188,90,101,43,40,92,74,34,52,64,81,39,45,23,36,93,102,95,110,67,60,44,50,17,28,56,51,0,12,16,26,0,12
1500000US471570080002,471570080002,"Block Group 2, Census Tract 80, Shelby County, Tennessee",616,166,36,43,45,63,149,109,123,117,116,94,20,31,8,16,20,35,20,30,27,44,8,15,31,48,13,22,0,12,0,12,0,12
1500000US471570080003,471570080003,"Block Group 3, Census Tract 80, Shelby County, Tennessee",550,144,10,17,52,63,46,58,125,119,62,78,48,55,0,12,18,29,13,21,0,12,93,78,83,83,0,12,0,12,0,12,0,12
1500000US471570080004,471570080004,"Block Group 4, Census Tract 80, Shelby County, Tennessee",202,95,33,40,4,11,0,12,11,18,0,12,62,73,14,20,0,12,0,12,0,12,31,30,21,33,26,39,0,12,0,12,0,12
1500000US471570081101,471570081101,"Block Group 1, Census Tract 81.10, Shelby County, Tennessee",417,68,85,43,41,32,61,30,23,23,34,32,32,35,15,15,0,12,3,6,19,15,59,46,23,22,12,13,0,12,0,12,10,16
1500000US471570081102,471570081102,"Block Group 2, Census Tract 81.10, Shelby County, Tennessee",324,81,69,50,47,34,39,38,8,12,14,16,20,17,16,17,21,19,16,19,10,16,37,46,14,23,0,12,13,19,0,12,0,12
1500000US471570081103,471570081103,"Block Group 3, Census Tract 81.10, Shelby County, Tennessee",170,62,18,27,36,34,56,46,10,16,21,26,0,12,0,12,11,18,0,12,0,12,0,12,18,24,0,12,0,12,0,12,0,12
1500000US471570081201,471570081201,"Block Group 1, Census Tract 81.20, Shelby County, Tennessee",298,84,78,51,31,29,51,67,15,18,22,23,20,31,8,15,0,12,0,12,15,23,6,11,52,44,0,12,0,12,0,12,0,12
1500000US471570081202,471570081202,"Block Group 2, Census Tract 81.20, Shelby County, Tennessee",974,137,138,87,138,75,118,60,72,59,22,36,15,13,40,31,15,17,46,71,123,66,75,52,154,71,9,14,0,12,0,12,9,14
1500000US471570081203,471570081203,"Block Group 3, Census Tract 81.20, Shelby County, Tennessee",496,117,86,65,95,53,89,75,35,28,28,28,41,56,0,12,27,30,36,29,0,12,18,27,22,25,10,16,0,12,9,15,0,12
1500000US471570081204,471570081204,"Block Group 4, Census Tract 81.20, Shelby County, Tennessee",184,72,75,58,9,13,21,31,0,12,14,23,41,46,0,12,16,27,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570082001,471570082001,"Block Group 1, Census Tract 82, Shelby County, Tennessee",326,110,29,45,52,51,57,58,20,34,0,12,0,12,60,64,0,12,21,23,31,30,39,45,0,12,0,12,0,12,17,26,0,12
1500000US471570082002,471570082002,"Block Group 2, Census Tract 82, Shelby County, Tennessee",340,97,53,47,54,47,35,41,58,52,12,18,22,24,0,12,29,24,27,35,17,20,33,28,0,12,0,12,0,12,0,12,0,12
1500000US471570082003,471570082003,"Block Group 3, Census Tract 82, Shelby County, Tennessee",428,113,105,81,8,15,23,23,68,57,24,39,10,17,44,49,0,12,0,12,79,66,39,41,0,12,10,14,18,22,0,12,0,12
1500000US471570082004,471570082004,"Block Group 4, Census Tract 82, Shelby County, Tennessee",183,81,71,59,7,11,22,36,47,49,20,26,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,5,10,0,12,0,12
1500000US471570082005,471570082005,"Block Group 5, Census Tract 82, Shelby County, Tennessee",280,99,77,57,25,37,24,40,65,55,0,12,7,12,46,45,0,12,0,12,26,29,0,12,0,12,0,12,10,15,0,12,0,12
1500000US471570085001,471570085001,"Block Group 1, Census Tract 85, Shelby County, Tennessee",848,77,15,18,6,10,18,20,20,21,11,19,0,12,21,23,0,12,33,40,35,30,44,35,43,33,59,41,54,34,141,63,348,78
1500000US471570085002,471570085002,"Block Group 2, Census Tract 85, Shelby County, Tennessee",1043,86,35,28,0,12,51,35,49,37,74,61,0,12,59,42,50,33,30,33,48,54,61,45,91,49,142,68,88,49,50,35,215,55
1500000US471570086001,471570086001,"Block Group 1, Census Tract 86, Shelby County, Tennessee",755,156,57,56,14,22,13,21,114,96,91,92,15,26,0,12,16,25,27,33,118,99,54,44,121,74,0,12,25,40,53,49,37,42
1500000US471570086002,471570086002,"Block Group 2, Census Tract 86, Shelby County, Tennessee",910,133,27,32,15,23,0,12,45,47,0,12,16,26,18,28,0,12,0,12,55,83,54,44,99,65,169,94,87,64,163,92,162,83
1500000US471570086003,471570086003,"Block Group 3, Census Tract 86, Shelby County, Tennessee",693,126,57,53,0,12,0,12,49,44,60,49,19,29,32,34,0,12,0,12,60,50,58,47,168,115,94,92,15,26,69,49,12,19
1500000US471570087001,471570087001,"Block Group 1, Census Tract 87, Shelby County, Tennessee",380,98,33,48,16,24,9,14,38,40,16,20,41,53,104,67,0,12,0,12,43,27,16,20,51,51,0,12,13,19,0,12,0,12
1500000US471570087002,471570087002,"Block Group 2, Census Tract 87, Shelby County, Tennessee",344,78,43,33,9,14,0,12,11,17,42,42,28,27,0,12,44,34,0,12,93,63,22,30,23,21,15,15,0,12,1,26,13,20
1500000US471570087003,471570087003,"Block Group 3, Census Tract 87, Shelby County, Tennessee",613,122,43,56,25,23,95,74,14,19,25,24,24,27,61,64,8,13,43,55,90,76,54,41,94,55,30,29,0,12,7,14,0,12
1500000US471570087004,471570087004,"Block Group 4, Census Tract 87, Shelby County, Tennessee",483,106,23,25,91,77,33,26,92,71,24,30,48,41,28,42,12,19,35,39,40,34,40,32,0,12,5,12,12,18,0,12,0,12
1500000US471570088001,471570088001,"Block Group 1, Census Tract 88, Shelby County, Tennessee",596,171,0,12,42,49,75,91,150,119,60,74,0,12,42,50,105,73,33,39,15,24,39,46,21,34,14,22,0,12,0,12,0,12
1500000US471570088002,471570088002,"Block Group 2, Census Tract 88, Shelby County, Tennessee",712,167,65,55,76,55,159,121,49,51,87,86,67,72,12,19,74,74,42,59,26,32,0,12,36,42,19,30,0,12,0,12,0,12
1500000US471570088003,471570088003,"Block Group 3, Census Tract 88, Shelby County, Tennessee",405,146,54,70,0,12,9,18,9,15,15,25,71,69,90,71,45,65,35,37,0,12,20,33,43,69,14,27,0,12,0,12,0,12
1500000US471570088004,471570088004,"Block Group 4, Census Tract 88, Shelby County, Tennessee",312,105,0,12,15,24,11,22,45,69,52,61,15,24,52,71,24,38,10,21,24,37,24,37,11,19,29,33,0,12,0,12,0,12
1500000US471570089001,471570089001,"Block Group 1, Census Tract 89, Shelby County, Tennessee",308,84,48,50,0,12,20,23,88,65,10,16,41,49,11,15,25,37,46,48,0,12,6,9,13,21,0,12,0,12,0,12,0,12
1500000US471570089002,471570089002,"Block Group 2, Census Tract 89, Shelby County, Tennessee",508,137,15,18,57,51,50,50,49,51,49,45,83,68,51,52,18,22,16,18,61,64,45,53,0,12,0,12,0,12,0,12,14,20
1500000US471570089003,471570089003,"Block Group 3, Census Tract 89, Shelby County, Tennessee",372,95,102,65,38,25,42,46,21,21,15,24,27,33,17,18,40,48,10,17,0,12,17,21,35,47,0,12,0,12,0,12,8,12
1500000US471570091001,471570091001,"Block Group 1, Census Tract 91, Shelby County, Tennessee",410,74,44,42,36,33,71,36,36,26,22,22,34,34,14,13,6,8,14,15,81,51,27,27,19,16,0,12,0,12,6,12,0,12
1500000US471570091002,471570091002,"Block Group 2, Census Tract 91, Shelby County, Tennessee",448,79,47,44,4,8,45,35,36,39,41,31,27,27,35,26,4,8,31,31,74,39,51,49,23,21,30,32,0,12,0,12,0,12
1500000US471570092001,471570092001,"Block Group 1, Census Tract 92, Shelby County, Tennessee",505,88,0,12,0,12,17,28,14,23,21,35,25,29,0,12,15,24,48,41,79,78,0,12,89,64,66,53,35,38,78,53,18,29
1500000US471570092002,471570092002,"Block Group 2, Census Tract 92, Shelby County, Tennessee",361,88,0,12,0,12,46,53,0,12,19,30,0,12,18,30,43,39,18,32,58,48,35,39,76,50,48,44,0,12,0,12,0,12
1500000US471570092003,471570092003,"Block Group 3, Census Tract 92, Shelby County, Tennessee",857,123,16,25,17,27,91,65,65,59,19,30,48,47,0,12,102,96,9,14,13,22,34,37,114,79,165,94,99,75,42,40,23,28
1500000US471570092004,471570092004,"Block Group 4, Census Tract 92, Shelby County, Tennessee",621,116,27,30,34,39,15,23,0,12,0,12,19,30,10,17,75,91,19,30,88,58,18,27,28,34,26,29,95,98,63,52,104,57
1500000US471570092005,471570092005,"Block Group 5, Census Tract 92, Shelby County, Tennessee",695,115,19,30,0,12,18,29,82,55,17,27,37,27,44,44,28,35,36,40,45,39,15,23,97,55,150,106,55,43,15,25,37,40
1500000US471570093001,471570093001,"Block Group 1, Census Tract 93, Shelby County, Tennessee",740,124,41,41,66,61,12,21,55,44,12,21,38,37,24,27,35,42,33,38,78,75,147,89,84,59,53,48,20,28,42,66,0,12
1500000US471570093002,471570093002,"Block Group 2, Census Tract 93, Shelby County, Tennessee",823,134,62,79,12,21,29,24,99,93,26,29,24,34,0,12,28,31,10,18,109,73,28,32,184,106,80,51,57,60,1,13,74,83
1500000US471570093003,471570093003,"Block Group 3, Census Tract 93, Shelby County, Tennessee",535,144,112,72,31,34,59,47,107,88,79,81,9,23,0,12,28,33,21,34,47,42,15,25,27,48,0,12,0,12,0,12,0,12
1500000US471570094001,471570094001,"Block Group 1, Census Tract 94, Shelby County, Tennessee",786,83,0,12,23,21,37,26,63,43,57,46,17,19,8,12,22,17,35,32,60,40,188,71,88,45,98,55,55,39,29,33,6,11
1500000US471570094002,471570094002,"Block Group 2, Census Tract 94, Shelby County, Tennessee",747,88,26,30,69,48,15,17,68,47,43,34,31,20,70,59,16,19,51,33,79,45,76,49,167,83,29,30,0,12,7,11,0,12
1500000US471570095001,471570095001,"Block Group 1, Census Tract 95, Shelby County, Tennessee",905,117,14,24,12,19,13,21,36,33,38,29,41,38,21,34,173,119,65,68,112,90,177,98,90,60,50,43,51,61,12,21,0,12
1500000US471570095002,471570095002,"Block Group 2, Census Tract 95, Shelby County, Tennessee",615,113,11,18,14,21,14,23,51,51,12,19,0,12,15,25,14,22,31,33,87,59,84,92,128,64,24,28,40,38,36,41,54,80
1500000US471570095003,471570095003,"Block Group 3, Census Tract 95, Shelby County, Tennessee",678,122,17,27,0,12,0,12,25,21,64,74,8,12,41,40,54,44,16,25,47,36,40,39,68,51,88,60,14,21,92,66,104,71
1500000US471570095004,471570095004,"Block Group 4, Census Tract 95, Shelby County, Tennessee",700,122,0,12,0,12,25,27,14,23,0,12,49,39,94,69,0,12,28,32,120,75,126,95,102,54,75,58,42,32,13,23,12,20
1500000US471570096001,471570096001,"Block Group 1, Census Tract 96, Shelby County, Tennessee",351,77,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,72,16,26,0,12,12,14,39,33,15,15,17,15,88,56,114,53
1500000US471570096002,471570096002,"Block Group 2, Census Tract 96, Shelby County, Tennessee",543,64,0,12,33,32,0,12,16,24,7,11,0,12,0,12,0,12,0,12,15,13,54,44,107,57,52,40,13,21,87,45,159,67
1500000US471570096003,471570096003,"Block Group 3, Census Tract 96, Shelby County, Tennessee",527,78,43,35,46,54,0,12,15,23,0,12,0,12,18,21,25,30,0,12,28,28,25,21,93,50,94,69,66,45,16,25,58,40
1500000US471570096004,471570096004,"Block Group 4, Census Tract 96, Shelby County, Tennessee",606,99,21,17,0,12,0,12,14,22,26,42,18,22,29,44,10,17,7,11,50,41,119,71,37,33,59,38,96,64,79,68,41,35
1500000US471570097001,471570097001,"Block Group 1, Census Tract 97, Shelby County, Tennessee",651,101,90,57,44,44,26,31,14,15,73,63,66,57,15,20,18,20,32,37,120,66,53,44,73,56,0,12,19,23,8,15,0,12
1500000US471570097002,471570097002,"Block Group 2, Census Tract 97, Shelby County, Tennessee",289,71,0,12,9,15,29,42,17,18,0,12,30,24,32,42,38,42,8,12,60,50,38,26,11,19,3,9,5,9,0,12,9,14
1500000US471570098001,471570098001,"Block Group 1, Census Tract 98, Shelby County, Tennessee",565,97,62,43,65,52,19,24,0,12,47,45,119,74,7,12,48,49,10,15,58,44,30,30,56,40,36,36,0,12,0,12,8,12
1500000US471570098002,471570098002,"Block Group 2, Census Tract 98, Shelby County, Tennessee",659,105,61,38,10,17,37,32,37,43,64,56,124,71,101,64,0,12,17,17,95,72,8,13,77,51,0,12,28,38,0,12,0,12
1500000US471570099011,471570099011,"Block Group 1, Census Tract 99.01, Shelby County, Tennessee",256,98,54,56,0,12,34,33,35,43,48,54,17,19,27,36,0,12,0,12,24,37,10,13,0,12,0,12,7,11,0,12,0,12
1500000US471570099012,471570099012,"Block Group 2, Census Tract 99.01, Shelby County, Tennessee",405,85,71,70,10,16,22,24,14,18,51,50,28,28,15,18,36,33,70,60,56,46,0,12,19,23,13,22,0,12,0,12,0,12
1500000US471570099013,471570099013,"Block Group 3, Census Tract 99.01, Shelby County, Tennessee",534,116,178,89,51,47,15,27,27,31,11,18,76,74,28,28,22,32,41,48,20,25,0,12,22,20,0,12,0,12,39,43,4,7
1500000US471570099021,471570099021,"Block Group 1, Census Tract 99.02, Shelby County, Tennessee",371,84,66,52,25,29,64,57,35,33,55,40,27,38,22,26,0,12,13,21,17,27,37,38,10,18,0,12,0,12,0,12,0,12
1500000US471570099022,471570099022,"Block Group 2, Census Tract 99.02, Shelby County, Tennessee",393,97,143,87,64,49,78,57,36,55,0,12,0,12,34,46,23,26,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12
1500000US471570099023,471570099023,"Block Group 3, Census Tract 99.02, Shelby County, Tennessee",189,66,2,9,40,43,19,24,33,36,11,18,0,12,11,17,0,12,0,12,21,25,52,50,0,12,0,12,0,12,0,12,0,12
1500000US471570100001,471570100001,"Block Group 1, Census Tract 100, Shelby County, Tennessee",676,136,157,93,59,69,39,37,86,75,53,52,32,38,47,59,43,71,0,12,22,34,65,70,33,52,28,36,12,20,0,12,0,12
1500000US471570100002,471570100002,"Block Group 2, Census Tract 100, Shelby County, Tennessee",816,147,103,89,69,65,43,59,18,28,35,41,122,114,29,45,84,85,30,49,69,64,77,76,84,73,19,29,34,53,0,12,0,12
1500000US471570100003,471570100003,"Block Group 3, Census Tract 100, Shelby County, Tennessee",285,104,26,42,46,59,0,12,34,52,19,28,19,33,28,25,33,49,0,12,0,12,65,60,15,23,0,12,0,12,0,12,0,12
1500000US471570100004,471570100004,"Block Group 4, Census Tract 100, Shelby County, Tennessee",318,104,40,41,53,63,34,54,27,37,30,47,17,29,0,12,36,56,21,33,37,47,23,35,0,12,0,12,0,12,0,12,0,12
1500000US471570100005,471570100005,"Block Group 5, Census Tract 100, Shelby County, Tennessee",372,131,42,38,30,47,8,14,41,40,49,58,17,29,42,54,0,12,7,14,35,57,32,52,69,78,0,12,0,12,0,12,0,12
1500000US471570101101,471570101101,"Block Group 1, Census Tract 101.10, Shelby County, Tennessee",333,123,0,12,82,68,43,43,17,25,57,65,0,12,0,12,27,43,30,47,24,39,11,18,23,27,19,29,0,12,0,12,0,12
1500000US471570101102,471570101102,"Block Group 2, Census Tract 101.10, Shelby County, Tennessee",564,130,155,114,46,56,70,63,14,24,55,59,11,16,42,52,34,54,24,38,0,12,43,40,44,48,15,26,11,19,0,12,0,12
1500000US471570101103,471570101103,"Block Group 3, Census Tract 101.10, Shelby County, Tennessee",436,124,277,127,62,76,0,12,27,31,0,12,27,40,10,18,0,12,15,25,0,12,18,28,0,12,0,12,0,12,0,12,0,12
1500000US471570101104,471570101104,"Block Group 4, Census Tract 101.10, Shelby County, Tennessee",337,127,196,105,30,34,64,74,0,12,0,12,16,15,0,12,12,20,0,12,0,12,19,31,0,12,0,12,0,12,0,12,0,12
1500000US471570101105,471570101105,"Block Group 5, Census Tract 101.10, Shelby County, Tennessee",482,115,68,68,57,53,94,82,0,12,39,37,34,52,10,15,26,42,52,73,25,41,31,50,37,59,0,12,0,12,9,15,0,12
1500000US471570101106,471570101106,"Block Group 6, Census Tract 101.10, Shelby County, Tennessee",387,109,82,66,65,62,65,70,14,23,58,62,68,69,0,12,0,12,0,12,18,30,0,12,17,22,0,12,0,12,0,12,0,12
1500000US471570101201,471570101201,"Block Group 1, Census Tract 101.20, Shelby County, Tennessee",482,99,91,64,27,32,48,43,44,43,56,51,49,44,0,12,8,13,21,25,65,66,73,57,0,12,0,12,0,12,0,12,0,12
1500000US471570101202,471570101202,"Block Group 2, Census Tract 101.20, Shelby County, Tennessee",258,93,92,45,58,52,0,12,18,17,36,35,0,12,0,12,0,12,35,52,0,12,0,12,19,30,0,12,0,12,0,12,0,12
1500000US471570101203,471570101203,"Block Group 3, Census Tract 101.20, Shelby County, Tennessee",368,89,123,61,40,34,24,28,0,12,74,56,9,13,0,12,19,30,0,12,25,28,47,47,7,12,0,12,0,12,0,12,0,12
1500000US471570101204,471570101204,"Block Group 4, Census Tract 101.20, Shelby County, Tennessee",225,60,17,19,27,36,12,14,43,39,15,16,0,12,0,12,12,18,0,12,7,10,27,32,27,25,18,20,20,23,0,12,0,12
1500000US471570101205,471570101205,"Block Group 5, Census Tract 101.20, Shelby County, Tennessee",326,86,52,35,7,11,55,54,38,47,68,49,34,32,0,12,0,12,72,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570102101,471570102101,"Block Group 1, Census Tract 102.10, Shelby County, Tennessee",548,109,58,53,0,12,163,77,53,48,28,26,15,23,91,71,39,42,10,17,18,21,52,43,9,13,2,6,10,16,0,12,0,12
